customer_id,signup_date,plan,region,acquisition_channel
4481,2024-04-21,Basic,West,Organic
4482,2024-06-25,Basic,North,Organic
4483,2024-12-08,Basic,East,Paid Search
4484,2024-04-10,Standard,Central,Social Ads
4485,2025-02-04,Premium,West,Organic
4486,2024-01-28,Premium,West,Organic
4487,2024-02-27,Standard,Central,Paid Search
4488,2025-05-12,Basic,South,Organic
4489,2024-10-23,Basic,East,Social Ads
4490,2024-05-13,Basic,South,Paid Search
4491,2024-11-26,Basic,Central,Organic
4492,2024-09-05,Standard,Central,Referral
4493,2024-03-15,Basic,East,Organic
4494,2024-06-16,Basic,Central,Social Ads
4495,2025-05-17,Basic,Central,Social Ads
4496,2024-12-20,Standard,East,Partnership
4497,2024-08-12,Standard,West,Paid Search
4498,2024-05-25,Standard,South,Paid Search
4499,2024-08-28,Basic,West,Organic
4500,2024-12-09,Premium,West,Social Ads
4501,2024-02-04,Basic,South,Paid Search
4502,2024-01-01,Standard,West,Organic
4503,2024-06-01,Standard,East,Referral
4504,2025-03-04,Standard,South,Organic
4505,2025-05-22,Premium,North,Referral
4506,2024-05-05,Basic,West,Referral
4507,2025-05-05,Standard,Central,Paid Search
4508,2025-04-26,Basic,South,Paid Search
4509,2024-12-10,Standard,North,Organic
4510,2024-08-08,Basic,Central,Partnership
4511,2024-01-25,Basic,North,Organic
4512,2024-06-30,Standard,West,Paid Search
4513,2025-05-13,Standard,Central,Social Ads
4514,2024-02-11,Basic,West,Referral
4515,2025-04-25,Standard,Central,Social Ads
4516,2025-03-14,Standard,South,Social Ads
4517,2025-02-05,Basic,East,Organic
4518,2024-12-10,Standard,East,Organic
4519,2024-02-14,Standard,North,Organic
4520,2024-01-21,Standard,Central,Referral
4521,2024-03-10,Basic,West,Social Ads
4522,2024-02-17,Basic,South,Social Ads
4523,2025-05-05,Standard,South,Social Ads
4524,2024-10-13,Premium,South,Paid Search
4525,2024-01-10,Standard,East,Organic
4526,2024-09-30,Basic,West,Organic
4527,2025-01-15,Standard,South,Organic
4528,2024-11-24,Premium,South,Social Ads
4529,2025-04-23,Basic,North,Organic
4530,2024-01-15,Premium,Central,Social Ads
4531,2025-05-30,Premium,Central,Social Ads
4532,2024-07-09,Basic,Central,Paid Search
4533,2024-06-16,Premium,North,Organic
4534,2024-05-16,Basic,East,Organic
4535,2024-06-02,Premium,North,Organic
4536,2025-01-22,Basic,South,Social Ads
4537,2024-07-27,Basic,West,Organic
4538,2024-09-28,Standard,South,Social Ads
4539,2024-05-22,Standard,South,Social Ads
4540,2024-03-09,Basic,West,Organic
4541,2024-09-03,Standard,Central,Social Ads
4542,2024-09-17,Basic,North,Social Ads
4543,2024-03-19,Basic,East,Social Ads
4544,2024-11-25,Basic,South,Organic
4545,2024-07-07,Standard,South,Organic
4546,2024-04-04,Basic,East,Organic
4547,2024-01-08,Basic,North,Organic
4548,2024-03-07,Basic,South,Social Ads
4549,2025-05-10,Basic,East,Social Ads
4550,2024-07-09,Standard,South,Referral
4551,2024-12-31,Premium,Central,Organic
4552,2024-04-26,Basic,Central,Organic
4553,2024-09-23,Premium,South,Social Ads
4554,2025-04-29,Standard,South,Organic
4555,2025-05-23,Standard,Central,Organic
4556,2024-10-24,Standard,South,Paid Search
4557,2024-06-12,Premium,North,Organic
4558,2025-01-10,Basic,North,Social Ads
4559,2024-09-24,Standard,West,Organic
4560,2024-03-14,Standard,North,Social Ads
4561,2025-05-22,Standard,South,Referral
4562,2024-03-13,Premium,South,Organic
4563,2024-11-03,Basic,East,Referral
4564,2024-07-17,Standard,North,Paid Search
4565,2024-05-09,Standard,Central,Referral
4566,2025-05-01,Basic,Central,Organic
4567,2024-05-30,Basic,West,Paid Search
4568,2024-07-24,Standard,East,Organic
4569,2024-06-27,Premium,Central,Social Ads
4570,2024-07-15,Standard,West,Paid Search
4571,2024-03-29,Premium,North,Paid Search
4572,2025-03-09,Basic,East,Referral
4573,2024-07-01,Basic,East,Organic
4574,2024-07-27,Basic,South,Organic
4575,2025-05-07,Basic,North,Paid Search
4576,2024-05-09,Basic,East,Paid Search
4577,2024-01-13,Basic,West,Organic
4578,2024-04-15,Standard,Central,Paid Search
4579,2025-01-09,Standard,North,Partnership
4580,2024-04-08,Basic,North,Social Ads
4581,2024-07-10,Basic,East,Organic
4582,2024-11-20,Basic,East,Organic
4583,2025-04-11,Standard,East,Partnership
4584,2025-01-01,Basic,West,Social Ads
4585,2024-11-13,Basic,South,Referral
4586,2024-05-23,Premium,East,Organic
4587,2025-01-18,Premium,South,Social Ads
4588,2024-08-03,Basic,South,Social Ads
4589,2024-12-26,Basic,North,Organic
4590,2024-11-19,Basic,Central,Paid Search
4591,2024-01-15,Standard,Central,Paid Search
4592,2024-08-04,Standard,West,Paid Search
4593,2025-05-06,Basic,West,Social Ads
4594,2024-07-01,Standard,Central,Referral
4595,2024-09-26,Basic,Central,Referral
4596,2025-04-11,Basic,North,Social Ads
4597,2025-04-11,Basic,North,Paid Search
4598,2024-10-31,Standard,Central,Organic
4599,2024-05-23,Basic,East,Referral
4600,2024-04-20,Basic,East,Paid Search
4601,2024-08-19,Basic,North,Organic
4602,2025-05-14,Basic,South,Paid Search
4603,2024-09-29,Standard,Central,Organic
4604,2024-06-21,Basic,West,Social Ads
4605,2024-01-07,Basic,East,Organic
4606,2024-06-03,Standard,South,Organic
4607,2025-06-01,Standard,East,Partnership
4608,2024-08-02,Premium,South,Social Ads
4609,2024-05-13,Standard,Central,Social Ads
4610,2024-10-11,Basic,Central,Paid Search
4611,2024-05-05,Standard,Central,Referral
4612,2025-03-14,Standard,North,Social Ads
4613,2024-05-31,Basic,South,Paid Search
4614,2024-11-26,Premium,West,Partnership
4615,2025-01-17,Basic,West,Organic
4616,2024-04-24,Premium,Central,Referral
4617,2025-04-26,Premium,West,Organic
4618,2024-10-10,Standard,East,Paid Search
4619,2024-03-15,Premium,South,Organic
4620,2024-06-14,Standard,South,Paid Search
4621,2024-07-07,Basic,South,Paid Search
4622,2024-03-18,Basic,East,Partnership
4623,2024-01-21,Basic,North,Partnership
4624,2024-07-02,Basic,East,Partnership
4625,2024-08-09,Standard,South,Organic
4626,2024-11-23,Basic,South,Partnership
4627,2024-06-27,Basic,South,Paid Search
4628,2024-04-21,Standard,West,Referral
4629,2024-02-28,Premium,North,Organic
4630,2024-11-22,Basic,East,Paid Search
4631,2024-07-09,Basic,South,Partnership
4632,2024-07-18,Basic,Central,Referral
4633,2024-11-07,Standard,North,Social Ads
4634,2024-02-04,Basic,Central,Social Ads
4635,2025-01-13,Standard,North,Organic
4636,2025-01-21,Basic,South,Social Ads
4637,2024-08-24,Basic,North,Paid Search
4638,2024-10-09,Premium,North,Organic
4639,2024-01-01,Basic,South,Organic
4640,2025-04-08,Basic,Central,Organic
4641,2024-08-17,Basic,Central,Social Ads
4642,2024-06-20,Standard,West,Organic
4643,2024-03-27,Standard,Central,Paid Search
4644,2024-05-02,Basic,Central,Organic
4645,2024-10-24,Basic,North,Paid Search
4646,2025-04-28,Basic,West,Social Ads
4647,2024-06-13,Standard,South,Social Ads
4648,2025-01-17,Standard,South,Paid Search
4649,2024-07-27,Standard,East,Paid Search
4650,2025-03-07,Standard,West,Organic
4651,2025-01-23,Basic,North,Referral
4652,2024-08-11,Basic,East,Organic
4653,2024-01-03,Basic,East,Organic
4654,2025-01-06,Basic,South,Social Ads
4655,2025-03-21,Basic,Central,Organic
4656,2024-04-25,Standard,North,Referral
4657,2024-09-26,Standard,West,Organic
4658,2025-03-22,Premium,East,Social Ads
4659,2025-01-02,Basic,North,Organic
4660,2024-09-09,Standard,South,Organic
4661,2024-11-12,Premium,East,Organic
4662,2025-02-18,Standard,East,Social Ads
4663,2024-04-04,Basic,South,Partnership
4664,2024-01-24,Basic,South,Paid Search
4665,2024-02-19,Basic,South,Social Ads
4666,2025-05-16,Basic,North,Social Ads
4667,2025-05-12,Standard,North,Partnership
4668,2024-11-30,Basic,North,Social Ads
4669,2024-03-19,Basic,Central,Organic
4670,2024-01-27,Standard,East,Social Ads
4671,2024-09-27,Standard,North,Paid Search
4672,2024-09-03,Standard,Central,Organic
4673,2025-01-21,Standard,East,Organic
4674,2024-12-26,Basic,North,Referral
4675,2025-05-02,Basic,South,Referral
4676,2024-12-17,Basic,West,Social Ads
4677,2024-09-12,Standard,North,Partnership
4678,2024-08-09,Premium,West,Social Ads
4679,2024-01-01,Basic,North,Organic
4680,2025-03-21,Standard,South,Organic
4681,2024-03-19,Basic,West,Organic
4682,2024-08-23,Standard,Central,Organic
4683,2024-11-29,Basic,South,Organic
4684,2024-12-14,Basic,West,Paid Search
4685,2024-04-07,Premium,West,Referral
4686,2024-03-22,Standard,South,Referral
4687,2025-05-16,Standard,South,Paid Search
4688,2025-04-21,Basic,South,Referral
4689,2024-01-14,Basic,East,Paid Search
4690,2025-01-26,Basic,Central,Referral
4691,2024-12-12,Premium,North,Paid Search
4692,2024-11-05,Premium,West,Organic
4693,2025-01-20,Basic,North,Referral
4694,2024-07-27,Basic,South,Organic
4695,2024-12-22,Premium,Central,Paid Search
4696,2024-04-03,Basic,Central,Organic
4697,2024-04-02,Standard,East,Social Ads
4698,2024-12-05,Basic,South,Partnership
4699,2025-03-20,Standard,West,Organic
4700,2024-01-22,Standard,East,Referral
4701,2024-10-17,Premium,South,Organic
4702,2025-04-29,Standard,East,Organic
4703,2024-11-01,Basic,North,Organic
4704,2024-05-07,Standard,South,Social Ads
4705,2024-09-29,Premium,West,Organic
4706,2025-03-17,Basic,West,Paid Search
4707,2025-05-17,Basic,South,Organic
4708,2024-05-09,Basic,East,Organic
4709,2024-05-11,Standard,Central,Social Ads
4710,2025-04-26,Basic,South,Organic
4711,2025-01-24,Standard,West,Organic
4712,2024-11-20,Basic,North,Organic
4713,2024-03-09,Premium,West,Paid Search
4714,2025-03-23,Basic,Central,Social Ads
4715,2024-06-13,Basic,West,Organic
4716,2025-05-02,Standard,Central,Organic
4717,2025-03-01,Standard,South,Organic
4718,2024-09-21,Basic,West,Organic
4719,2024-12-07,Basic,East,Referral
4720,2024-10-04,Basic,East,Social Ads
4721,2025-03-14,Standard,West,Paid Search
4722,2024-06-05,Standard,West,Organic
4723,2025-02-25,Standard,North,Social Ads
4724,2024-09-07,Standard,West,Referral
4725,2024-11-22,Standard,North,Paid Search
4726,2024-04-06,Basic,North,Social Ads
4727,2025-05-27,Premium,North,Social Ads
4728,2024-08-03,Premium,North,Paid Search
4729,2024-05-11,Basic,South,Organic
4730,2024-09-16,Basic,East,Social Ads
4731,2024-05-04,Basic,North,Organic
4732,2024-03-22,Basic,East,Social Ads
4733,2024-10-09,Standard,North,Social Ads
4734,2024-02-28,Standard,East,Social Ads
4735,2024-06-09,Standard,West,Paid Search
4736,2024-10-10,Standard,West,Organic
4737,2024-04-15,Standard,East,Organic
4738,2024-04-14,Standard,North,Social Ads
4739,2025-03-14,Basic,South,Referral
4740,2024-08-15,Basic,East,Social Ads
4741,2024-11-13,Standard,Central,Organic
4742,2025-04-08,Basic,South,Referral
4743,2025-04-16,Basic,Central,Partnership
4744,2024-02-25,Premium,East,Organic
4745,2024-01-13,Standard,North,Paid Search
4746,2025-03-15,Basic,Central,Social Ads
4747,2024-01-18,Standard,East,Social Ads
4748,2024-04-22,Standard,South,Partnership
4749,2024-08-16,Basic,North,Organic
4750,2024-06-19,Basic,Central,Paid Search
4751,2024-10-21,Premium,East,Social Ads
4752,2024-07-07,Basic,North,Referral
4753,2025-03-01,Basic,North,Referral
4754,2024-03-19,Standard,West,Partnership
4755,2024-06-30,Standard,North,Paid Search
4756,2025-05-13,Basic,East,Referral
4757,2024-03-11,Basic,South,Organic
4758,2024-09-04,Basic,West,Organic
4759,2024-05-25,Premium,East,Organic
4760,2024-10-22,Basic,East,Social Ads
4761,2025-04-14,Standard,East,Partnership
4762,2025-05-20,Premium,Central,Organic
4763,2024-07-11,Basic,Central,Organic
4764,2024-03-08,Premium,South,Social Ads
4765,2025-05-08,Premium,East,Paid Search
4766,2024-02-21,Premium,Central,Partnership
4767,2024-12-28,Basic,Central,Organic
4768,2025-04-18,Standard,Central,Organic
4769,2025-03-06,Standard,South,Paid Search
4770,2024-10-24,Premium,South,Organic
4771,2025-03-10,Basic,East,Organic
4772,2024-07-16,Standard,West,Organic
4773,2024-05-07,Basic,East,Organic
4774,2025-02-14,Basic,Central,Organic
4775,2024-03-05,Basic,Central,Partnership
4776,2024-08-28,Standard,North,Organic
4777,2025-01-03,Standard,East,Organic
4778,2025-01-18,Standard,Central,Referral
4779,2025-03-06,Premium,Central,Social Ads
4780,2024-03-23,Basic,West,Paid Search
4781,2024-10-12,Standard,North,Social Ads
4782,2025-04-03,Basic,East,Social Ads
4783,2024-07-30,Basic,South,Referral
4784,2024-05-05,Standard,East,Social Ads
4785,2025-02-16,Premium,East,Referral
4786,2025-05-13,Standard,West,Paid Search
4787,2025-02-28,Standard,East,Organic
4788,2024-06-06,Basic,West,Referral
4789,2024-04-21,Basic,West,Paid Search
4790,2025-02-05,Standard,Central,Referral
4791,2024-05-01,Basic,South,Organic
4792,2024-09-29,Basic,West,Organic
4793,2024-10-20,Standard,North,Referral
4794,2025-02-01,Basic,North,Organic
4795,2025-04-15,Basic,South,Referral
4796,2024-07-25,Standard,West,Partnership
4797,2024-04-19,Standard,South,Referral
4798,2025-03-15,Premium,Central,Paid Search
4799,2024-10-04,Standard,North,Social Ads
4800,2025-04-26,Basic,East,Referral
4801,2024-04-23,Premium,North,Social Ads
4802,2025-04-21,Standard,West,Social Ads
4803,2024-11-16,Basic,South,Partnership
4804,2024-06-27,Basic,North,Social Ads
4805,2024-08-06,Standard,East,Partnership
4806,2025-05-06,Standard,East,Organic
4807,2024-03-01,Standard,South,Organic
4808,2024-02-23,Standard,South,Paid Search
4809,2024-03-05,Standard,North,Organic
4810,2024-06-19,Premium,West,Social Ads
4811,2024-09-29,Standard,Central,Organic
4812,2025-01-25,Basic,East,Partnership
4813,2024-11-22,Premium,South,Organic
4814,2024-04-17,Basic,Central,Organic
4815,2024-06-10,Standard,Central,Organic
4816,2025-03-27,Premium,Central,Paid Search
4817,2024-07-24,Standard,West,Organic
4818,2024-01-16,Standard,South,Organic
4819,2024-11-22,Standard,East,Social Ads
4820,2024-01-02,Basic,South,Organic
4821,2024-01-10,Basic,North,Organic
4822,2025-03-09,Standard,East,Social Ads
4823,2024-05-04,Standard,South,Organic
4824,2024-03-21,Standard,East,Organic
4825,2025-04-29,Basic,North,Organic
4826,2024-05-29,Standard,East,Organic
4827,2024-12-05,Standard,Central,Social Ads
4828,2024-05-08,Standard,West,Organic
4829,2025-03-13,Standard,North,Referral
4830,2025-05-15,Standard,East,Referral
4831,2024-02-27,Standard,North,Organic
4832,2024-07-16,Basic,Central,Partnership
4833,2024-07-29,Premium,West,Organic
4834,2024-02-14,Basic,North,Organic
4835,2024-04-06,Premium,Central,Organic
4836,2024-10-05,Basic,Central,Organic
4837,2025-02-13,Basic,Central,Paid Search
4838,2025-04-05,Premium,East,Organic
4839,2025-01-25,Basic,South,Referral
4840,2024-02-13,Standard,North,Social Ads
4841,2024-01-27,Premium,South,Organic
4842,2024-04-06,Premium,Central,Social Ads
4843,2024-08-06,Premium,South,Referral
4844,2024-07-03,Basic,Central,Organic
4845,2024-03-09,Standard,Central,Organic
4846,2024-05-09,Basic,West,Paid Search
4847,2024-11-29,Basic,West,Paid Search
4848,2024-06-02,Premium,South,Paid Search
4849,2024-03-19,Basic,North,Organic
4850,2025-02-16,Standard,South,Social Ads
4851,2024-06-17,Standard,North,Social Ads
4852,2025-05-29,Standard,South,Paid Search
4853,2024-11-09,Premium,East,Organic
4854,2024-02-01,Basic,East,Paid Search
4855,2024-10-13,Standard,North,Organic
4856,2024-02-12,Premium,West,Paid Search
4857,2024-01-01,Standard,North,Referral
4858,2024-09-26,Basic,South,Paid Search
4859,2024-06-28,Standard,Central,Organic
4860,2025-06-01,Basic,East,Organic
4861,2024-04-12,Basic,Central,Social Ads
4862,2024-01-10,Premium,East,Social Ads
4863,2024-03-30,Standard,South,Paid Search
4864,2024-08-13,Premium,East,Organic
4865,2024-05-05,Premium,North,Paid Search
4866,2024-07-27,Standard,Central,Paid Search
4867,2024-04-06,Basic,Central,Partnership
4868,2024-03-14,Basic,South,Social Ads
4869,2024-07-09,Basic,Central,Social Ads
4870,2024-02-25,Premium,South,Paid Search
4871,2024-02-01,Basic,West,Organic
4872,2024-10-10,Basic,North,Social Ads
4873,2025-05-08,Standard,East,Paid Search
4874,2024-07-05,Basic,East,Partnership
4875,2025-05-12,Basic,East,Paid Search
4876,2025-03-17,Standard,West,Organic
4877,2024-05-09,Basic,North,Social Ads
4878,2024-10-18,Basic,Central,Organic
4879,2024-04-23,Basic,Central,Organic
4880,2024-07-17,Standard,North,Organic
4881,2024-01-13,Standard,North,Social Ads
4882,2024-09-27,Basic,East,Paid Search
4883,2024-08-02,Standard,Central,Organic
4884,2025-03-19,Basic,North,Paid Search
4885,2025-05-26,Premium,Central,Organic
4886,2025-03-22,Basic,North,Referral
4887,2024-03-14,Standard,South,Paid Search
4888,2024-04-10,Premium,East,Social Ads
4889,2024-06-24,Premium,North,Organic
4890,2025-03-02,Basic,West,Social Ads
4891,2024-04-26,Basic,North,Social Ads
4892,2024-06-14,Standard,South,Referral
4893,2024-02-10,Basic,West,Organic
4894,2025-03-04,Premium,West,Organic
4895,2024-12-09,Standard,North,Social Ads
4896,2025-02-27,Standard,South,Organic
4897,2024-12-31,Basic,West,Organic
4898,2024-04-29,Standard,East,Referral
4899,2024-08-16,Standard,East,Organic
4900,2024-05-09,Premium,Central,Partnership
4901,2024-12-17,Basic,Central,Organic
4902,2024-11-13,Basic,South,Social Ads
4903,2024-12-02,Basic,West,Paid Search
4904,2024-09-29,Basic,East,Paid Search
4905,2024-04-26,Standard,East,Partnership
4906,2025-01-02,Premium,South,Organic
4907,2024-04-03,Basic,West,Referral
4908,2024-06-16,Premium,South,Social Ads
4909,2024-12-06,Basic,North,Organic
4910,2024-05-31,Basic,East,Referral
4911,2024-09-30,Basic,South,Organic
4912,2025-05-10,Basic,South,Social Ads
4913,2024-04-10,Premium,North,Organic
4914,2024-03-22,Basic,Central,Referral
4915,2024-03-13,Standard,East,Social Ads
4916,2024-01-14,Standard,South,Organic
4917,2025-03-08,Premium,East,Social Ads
4918,2024-06-05,Basic,Central,Organic
4919,2024-05-11,Basic,South,Organic
4920,2024-12-03,Basic,North,Organic
4921,2025-02-07,Basic,East,Organic
4922,2025-01-10,Basic,North,Organic
4923,2024-04-16,Premium,Central,Paid Search
4924,2024-09-21,Standard,Central,Paid Search
4925,2024-07-23,Standard,East,Paid Search
4926,2024-03-19,Standard,Central,Organic
4927,2024-06-03,Basic,West,Social Ads
4928,2024-09-03,Basic,East,Social Ads
4929,2024-06-02,Premium,West,Organic
4930,2024-06-02,Premium,Central,Referral
4931,2024-04-01,Premium,East,Social Ads
4932,2025-03-08,Premium,West,Social Ads
4933,2024-12-03,Basic,Central,Organic
4934,2025-04-24,Basic,South,Organic
4935,2024-05-10,Basic,South,Referral
4936,2025-03-25,Basic,North,Social Ads
4937,2024-09-29,Basic,South,Organic
4938,2024-06-25,Standard,West,Organic
4939,2024-02-18,Standard,South,Social Ads
4940,2024-12-20,Premium,East,Social Ads
4941,2024-11-03,Standard,East,Referral
4942,2024-02-15,Premium,East,Organic
4943,2024-10-28,Basic,South,Organic
4944,2025-02-11,Basic,South,Organic
4945,2024-07-07,Standard,North,Organic
4946,2024-05-08,Basic,Central,Organic
4947,2024-09-22,Basic,North,Referral
4948,2024-04-27,Basic,West,Paid Search
4949,2025-04-08,Basic,East,Referral
4950,2024-05-23,Standard,South,Organic
4951,2025-03-17,Basic,Central,Organic
4952,2024-07-18,Standard,Central,Organic
4953,2024-06-05,Standard,South,Organic
4954,2025-05-01,Basic,North,Social Ads
4955,2024-05-13,Basic,Central,Organic
4956,2024-05-27,Basic,North,Organic
4957,2024-12-01,Basic,South,Organic
4958,2024-03-11,Standard,North,Organic
4959,2024-08-20,Standard,East,Social Ads
4960,2024-11-29,Standard,South,Organic
4961,2024-03-30,Basic,South,Social Ads
4962,2024-11-29,Standard,Central,Social Ads
4963,2024-07-17,Standard,Central,Organic
4964,2024-06-09,Standard,Central,Organic
